Time,Activity,Accelerometer.X,Accelerometer.Y,Accelerometer.Z,ID
2014-09-13T10:31:45Z,notMoving,0.38,-0.56,-0.81,G!_Bk!
2014-09-13T10:31:46Z,notMoving,0.38,-0.56,-0.88,G!_Bk!
2014-09-13T10:31:46Z,notMoving,0.38,-0.56,-0.88,G!_Bk!
2014-09-13T10:31:47Z,notMoving,0.38,-0.56,-0.88,G!_Bk!
2014-09-13T10:31:48Z,SlowMove,0.38,-0.5,-0.88,G!_Bk!
2014-09-13T10:31:49Z,SlowMove,0.38,-0.56,-0.81,G!_Bk!
2014-09-13T10:31:49Z,SlowMove,0.38,-0.56,-0.81,G!_Bk!
2014-09-13T10:31:50Z,SlowMove,0.25,-0.13,-1.06,G!_Bk!
2014-09-13T10:32:40Z,RunningMove,0.19,-0.63,-0.88,G!_Bk!
2014-09-13T10:32:41Z,RunningMove,-0.13,-1.31,-0.31,G!_Bk!
2014-09-13T10:23:26Z,SlowMove,0.06,-0.88,-0.63,G!_Bk!
2014-09-13T10:23:27Z,SlowMove,0.56,-2.19,-3.19,G!_Bk!
2014-09-13T10:23:27Z,SlowMove,0.56,-2.19,-3.19,G!_Bk!
2014-09-13T10:23:28Z,SlowMove,0.38,-1.63,-0.44,G!_Bk!
2014-09-13T10:23:29Z,RunningMove,0.25,-1.19,-2,G!_Bk!
2014-09-13T10:23:30Z,RunningMove,0.19,-0.69,-0.75,G!_Bk!
2014-09-13T10:23:30Z,RunningMove,0.19,-0.69,-0.75,G!_Bk!
2014-09-13T10:23:31Z,RunningMove,-0.31,-0.56,-1.06,G!_Bk!
2014-09-13T10:23:32Z,CCONE,-0.81,-1,-0.19,G!_Bk!
2014-09-13T10:23:33Z,CCONE,-0.56,-1.13,1,G!_Bk!
2014-09-13T10:23:33Z,CCONE,-0.56,-1.13,1,G!_Bk!
2014-09-13T10:23:34Z,CCONE,-0.19,-0.31,-0.56,G!_Bk!
2014-09-13T10:23:35Z,RunningMove,0.38,-1.19,-2.31,G!_Bk!
2014-09-13T10:23:36Z,RunningMove,0.44,-1.44,-0.63,G!_Bk!
2014-09-13T10:23:36Z,RunningMove,0.44,-1.44,-0.63,G!_Bk!
2014-09-13T10:23:37Z,RunningMove,0.25,-1,-1,G!_Bk!
2014-09-13T10:23:37Z,RunningMove,0.25,-1,-1,G!_Bk!
2014-09-13T10:23:38Z,RunningMove,0.19,0.13,-0.56,G!_Bk!
2014-09-13T10:23:38Z,RunningMove,0.19,0.13,-0.56,G!_Bk!
2014-09-13T10:23:39Z,RunningMove,0.06,-0.69,-0.5,G!_Bk!
2014-09-13T10:23:48Z,SlowMove,0.06,-0.31,0.06,G!_Bk!
2014-09-13T10:23:49Z,SlowMove,-0.13,0,0.31,G!_Bk!
2014-09-13T10:23:50Z,CCONE,-0.19,-1.13,-4.63,G!_Bk!
2014-09-13T10:23:51Z,CCONE,0,-0.88,-0.88,G!_Bk!
2014-09-13T10:23:52Z,RunningMove,0.31,-0.31,-1.25,G!_Bk!
2014-09-13T10:23:53Z,RunningMove,-0.5,0.31,-0.88,G!_Bk!
2014-09-13T10:23:53Z,RunningMove,-0.5,0.31,-0.88,G!_Bk!
2014-09-13T10:23:54Z,RunningMove,-0.31,1.38,-1.5,G!_Bk!
2014-09-13T10:23:54Z,RunningMove,-0.31,1.38,-1.5,G!_Bk!
2014-09-13T10:23:55Z,RunningMove,-0.19,0.69,-1.31,G!_Bk!
2014-09-13T10:16:45Z,CLIP,0.19,0.13,-1,G!_Bk!
2014-09-13T10:16:46Z,CLIP,0.19,-0.13,-0.75,G!_Bk!
2014-09-13T10:16:46Z,CLIP,0.19,-0.13,-0.75,G!_Bk!
2014-09-13T10:16:47Z,CLIP,0.06,-0.5,-0.5,G!_Bk!
2014-09-13T10:16:47Z,CLIP,0.06,-0.5,-0.5,G!_Bk!
2014-09-13T10:16:48Z,CLIP,0.13,-0.31,-1.31,G!_Bk!
2014-09-13T10:16:48Z,CLIP,0.13,-0.31,-1.31,G!_Bk!
2014-09-13T10:16:49Z,CLIP,0.06,-0.44,-0.88,G!_Bk!
2014-09-13T10:16:49Z,CLIP,0.06,-0.44,-0.88,G!_Bk!
2014-09-13T10:16:50Z,CLIP,-0.25,0.13,-1.19,G!_Bk!
2014-09-13T10:16:50Z,CLIP,-0.25,0.13,-1.19,G!_Bk!
2014-09-13T10:16:51Z,CLIP,-0.31,0.94,0.25,G!_Bk!
2014-09-13T10:16:51Z,CLIP,-0.31,0.94,0.25,G!_Bk!
2014-09-13T10:16:52Z,CLIP,-0.25,-0.19,-0.88,G!_Bk!
2014-09-13T10:16:53Z,SlowMove,-0.19,-0.13,-0.75,G!_Bk!
2014-09-13T10:16:54Z,SlowMove,-0.13,-0.06,-1.19,G!_Bk!
2014-09-13T10:16:54Z,SlowMove,-0.13,-0.06,-1.19,G!_Bk!
2014-09-13T10:16:55Z,SlowMove,0.06,0.13,-0.5,G!_Bk!
2014-09-13T10:16:55Z,SlowMove,0.06,0.13,-0.5,G!_Bk!
2014-09-13T10:16:56Z,SlowMove,0.06,0.19,-1.06,G!_Bk!
2014-09-13T10:16:56Z,SlowMove,0.06,0.19,-1.06,G!_Bk!
2014-09-13T10:16:57Z,SlowMove,0.25,-0.25,-0.63,G!_Bk!
2014-09-13T10:16:57Z,SlowMove,0.25,-0.25,-0.63,G!_Bk!
2014-09-13T10:16:58Z,SlowMove,0.06,-0.13,-1.38,G!_Bk!
2014-09-13T10:16:58Z,SlowMove,0.06,-0.13,-1.38,G!_Bk!
2014-09-13T10:16:59Z,SlowMove,0.31,-0.38,-0.31,G!_Bk!
2014-09-13T10:16:59Z,SlowMove,0.31,-0.38,-0.31,G!_Bk!
2014-09-13T10:17:00Z,SlowMove,0.13,-0.13,-1.56,G!_Bk!
2014-09-13T10:17:00Z,SlowMove,0.13,-0.13,-1.56,G!_Bk!
2014-09-13T10:17:01Z,SlowMove,-0.13,-1.06,0.31,G!_Bk!
2014-09-13T10:17:01Z,SlowMove,-0.13,-1.06,0.31,G!_Bk!
2014-09-13T10:17:02Z,SlowMove,-0.13,0.44,-2.81,G!_Bk!
2014-09-13T10:17:02Z,SlowMove,-0.13,0.44,-2.81,G!_Bk!
2014-09-13T10:17:03Z,SlowMove,0.06,0.38,-0.88,G!_Bk!
2014-09-13T10:17:03Z,SlowMove,0.06,0.38,-0.88,G!_Bk!
2014-09-13T10:17:04Z,SlowMove,0.13,0.69,0.69,G!_Bk!
2014-09-13T10:17:04Z,SlowMove,0.13,0.69,0.69,G!_Bk!
2014-09-13T10:17:05Z,SlowMove,0.38,0.13,-1.13,G!_Bk!
2014-09-13T10:17:05Z,SlowMove,0.38,0.13,-1.13,G!_Bk!
2014-09-13T10:17:06Z,SlowMove,0.13,-0.5,-0.88,G!_Bk!
2014-09-13T10:17:07Z,CLIP,0.06,0.38,-0.19,G!_Bk!
2014-09-13T10:17:08Z,CLIP,-0.06,-0.19,0.38,G!_Bk!
2014-09-13T10:17:08Z,CLIP,-0.06,-0.19,0.38,G!_Bk!
2014-09-13T10:17:09Z,CLIP,-0.25,-0.44,-1.31,G!_Bk!
2014-09-13T10:17:09Z,CLIP,-0.25,-0.44,-1.31,G!_Bk!
2014-09-13T10:17:10Z,CLIP,-0.44,-0.44,-0.69,G!_Bk!
2014-09-13T10:17:10Z,CLIP,-0.44,-0.44,-0.69,G!_Bk!
2014-09-13T10:17:11Z,CLIP,-0.13,-0.69,-0.44,G!_Bk!
2014-09-13T10:17:11Z,CLIP,-0.13,-0.69,-0.44,G!_Bk!
2014-09-13T10:17:12Z,CLIP,-0.63,-1.06,0.81,G!_Bk!
2014-09-13T10:17:12Z,CLIP,-0.63,-1.06,0.81,G!_Bk!
2014-09-13T10:17:13Z,CLIP,-0.25,-0.06,-1.25,G!_Bk!
2014-09-13T10:17:13Z,CLIP,-0.25,-0.06,-1.25,G!_Bk!
2014-09-13T10:17:14Z,CLIP,-0.25,-0.06,-1,G!_Bk!
2014-09-13T10:17:14Z,CLIP,-0.25,-0.06,-1,G!_Bk!
2014-09-13T10:17:15Z,CLIP,0.25,0.19,-0.75,G!_Bk!
2014-09-13T10:17:15Z,CLIP,0.25,0.19,-0.75,G!_Bk!
2014-09-13T10:17:16Z,CLIP,0.25,-0.25,-0.75,G!_Bk!
2014-09-13T10:17:16Z,CLIP,0.25,-0.25,-0.75,G!_Bk!
2014-09-13T10:17:17Z,CLIP,-0.31,-0.19,0.13,G!_Bk!
2014-09-13T10:17:17Z,CLIP,-0.31,-0.19,0.13,G!_Bk!
2014-09-13T10:17:18Z,CLIP,-0.25,-0.69,-1,G!_Bk!
2014-09-13T10:17:19Z,RunningMove,-0.5,-0.88,-0.31,G!_Bk!
2014-09-13T10:17:20Z,RunningMove,-0.63,-0.88,-0.38,G!_Bk!
2014-09-13T10:17:20Z,RunningMove,-0.63,-0.88,-0.38,G!_Bk!
2014-09-13T10:17:21Z,RunningMove,0.06,-0.44,0.13,G!_Bk!
2014-09-13T10:17:22Z,SlowMove,0.19,-0.94,-1.25,G!_Bk!
2014-09-13T10:17:23Z,SlowMove,0.38,-0.19,-1.38,G!_Bk!
2014-09-13T10:17:23Z,SlowMove,0.38,-0.19,-1.38,G!_Bk!
2014-09-13T10:17:24Z,SlowMove,1.31,0.63,1.25,G!_Bk!
2014-09-13T10:17:24Z,SlowMove,1.31,0.63,1.25,G!_Bk!
2014-09-13T10:17:25Z,SlowMove,1.31,0.44,-0.75,G!_Bk!
2014-09-13T10:17:26Z,RunningMove,0.88,0.25,-0.13,G!_Bk!
2014-09-13T10:17:27Z,RunningMove,0.5,-0.19,-0.81,G!_Bk!
2014-09-13T10:17:27Z,RunningMove,0.5,-0.19,-0.81,G!_Bk!
2014-09-13T10:17:28Z,RunningMove,0.38,0.25,-0.13,G!_Bk!
2014-09-13T10:17:28Z,RunningMove,0.38,0.25,-0.13,G!_Bk!
2014-09-13T10:17:29Z,RunningMove,0.38,0.88,-0.94,G!_Bk!
2014-09-13T10:17:29Z,RunningMove,0.38,0.88,-0.94,G!_Bk!
2014-09-13T10:17:30Z,RunningMove,0.69,1.13,-0.81,G!_Bk!
2014-09-13T11:03:51Z,RunningMove,-0.88,0.06,-0.94,B!_-
2014-09-13T11:03:52Z,RunningMove,-0.38,-0.25,-0.56,B!_-
2014-09-13T11:03:52Z,RunningMove,-0.38,-0.25,-0.56,B!_-
2014-09-13T11:03:53Z,RunningMove,-0.44,-0.19,-1.81,B!_-
2014-09-13T11:03:53Z,RunningMove,-0.44,-0.19,-1.81,B!_-
2014-09-13T11:03:54Z,RunningMove,-0.44,0.31,-0.75,B!_-
2014-09-13T11:03:54Z,RunningMove,-0.44,0.31,-0.75,B!_-
2014-09-13T11:03:55Z,RunningMove,-0.63,0.69,-0.69,B!_-
2014-09-13T11:03:55Z,RunningMove,-0.63,0.69,-0.69,B!_-
2014-09-13T11:03:56Z,RunningMove,-1.81,-0.63,-5.94,B!_-
2014-09-13T11:03:56Z,RunningMove,-1.81,-0.63,-5.94,B!_-
2014-09-13T11:03:57Z,RunningMove,-0.94,-0.44,-0.06,B!_-
2014-09-13T11:03:57Z,RunningMove,-0.94,-0.44,-0.06,B!_-
2014-09-13T11:03:58Z,RunningMove,-0.5,-1.06,0,B!_-
2014-09-13T11:03:58Z,RunningMove,-0.5,-1.06,0,B!_-
2014-09-13T11:03:59Z,RunningMove,-0.5,-0.56,-1,B!_-
2014-09-13T11:04:00Z,notMoving,-0.5,-0.38,-0.94,B!_-
2014-09-13T11:04:01Z,notMoving,-0.5,-0.25,-1,B!_-
2014-09-13T11:04:01Z,notMoving,-0.5,-0.25,-1,B!_-
2014-09-13T11:04:02Z,notMoving,-0.5,-0.19,-1,B!_-
2014-09-13T11:04:02Z,notMoving,-0.5,-0.19,-1,B!_-
2014-09-13T11:04:03Z,notMoving,-0.5,-0.19,-1.06,B!_-
2014-09-13T11:04:03Z,notMoving,-0.5,-0.19,-1.06,B!_-
2014-09-13T11:04:04Z,notMoving,-0.5,-0.19,-1,B!_-
2014-09-13T11:04:04Z,notMoving,-0.5,-0.19,-1,B!_-
2014-09-13T11:04:05Z,notMoving,-0.56,-0.19,-1,B!_-
2014-09-13T11:04:05Z,notMoving,-0.56,-0.19,-1,B!_-
2014-09-13T11:04:06Z,notMoving,-0.56,-0.13,-1,B!_-
2014-09-13T11:04:06Z,notMoving,-0.56,-0.13,-1,B!_-
2014-09-13T11:04:07Z,notMoving,-0.56,-0.06,-0.81,B!_-
2014-09-13T11:04:07Z,notMoving,-0.56,-0.06,-0.81,B!_-
2014-09-13T11:04:08Z,notMoving,-0.5,-0.06,-1.19,B!_-
2014-09-13T11:04:08Z,notMoving,-0.5,-0.06,-1.19,B!_-
2014-09-13T11:04:09Z,notMoving,-0.25,-0.13,-1.13,B!_-
2014-09-13T11:04:09Z,notMoving,-0.25,-0.13,-1.13,B!_-
2014-09-13T11:04:10Z,notMoving,-0.19,-0.13,-1.13,B!_-
2014-09-13T11:04:10Z,notMoving,-0.19,-0.13,-1.13,B!_-
2014-09-13T11:04:11Z,notMoving,-0.19,-0.25,-2.06,B!_-
2014-09-13T11:04:11Z,notMoving,-0.19,-0.25,-2.06,B!_-
2014-09-13T11:04:12Z,notMoving,-0.5,-0.31,-0.94,B!_-
2014-09-13T11:04:12Z,notMoving,-0.5,-0.31,-0.94,B!_-
2014-09-13T11:04:13Z,notMoving,-0.56,-0.63,-0.19,B!_-
2014-09-13T11:04:15Z,notMoving,-0.06,-0.44,-0.94,B!_-
2014-09-13T11:04:16Z,notMoving,0.5,0.06,-1.44,B!_-
2014-09-13T11:04:16Z,notMoving,0.5,0.06,-1.44,B!_-
2014-09-13T11:04:17Z,notMoving,-0.06,-0.13,-1.56,B!_-
2014-09-13T11:04:17Z,notMoving,-0.06,-0.13,-1.56,B!_-
2014-09-13T11:04:18Z,notMoving,-0.5,0.13,-0.44,B!_-
2014-09-13T11:04:18Z,notMoving,-0.5,0.13,-0.44,B!_-
2014-09-13T11:04:19Z,notMoving,-0.63,0.44,-1,B!_-
2014-09-13T11:04:19Z,notMoving,-0.63,0.44,-1,B!_-
2014-09-13T11:04:20Z,notMoving,-0.63,-0.13,-0.94,B!_-
2014-09-13T11:04:20Z,notMoving,-0.63,-0.13,-0.94,B!_-
2014-09-13T11:04:21Z,notMoving,-0.06,-0.44,-1.13,B!_-
2014-09-13T11:04:21Z,notMoving,-0.06,-0.44,-1.13,B!_-
2014-09-13T11:04:22Z,notMoving,0.19,-0.75,-0.88,B!_-
2014-09-13T11:04:22Z,notMoving,0.19,-0.75,-0.88,B!_-
2014-09-13T11:04:23Z,notMoving,-0.25,-0.56,-0.38,B!_-
2014-09-13T11:04:23Z,notMoving,-0.25,-0.56,-0.38,B!_-
2014-09-13T11:04:24Z,notMoving,-0.31,0.13,-0.44,B!_-
2014-09-13T11:04:24Z,notMoving,-0.31,0.13,-0.44,B!_-
2014-09-13T11:04:25Z,notMoving,0,0.69,-0.19,B!_-
2014-09-13T11:04:25Z,notMoving,0,0.69,-0.19,B!_-
2014-09-13T11:04:26Z,notMoving,-0.5,0.63,0.63,B!_-
2014-09-13T10:40:54Z,notMoving,0.38,0.56,-0.69,R_R
2014-09-13T10:40:55Z,notMoving,0.31,0.56,-0.75,R_R
2014-09-13T10:40:55Z,notMoving,0.31,0.56,-0.75,R_R
2014-09-13T10:40:56Z,notMoving,0.31,0.5,-0.81,R_R
2014-09-13T10:40:56Z,notMoving,0.31,0.5,-0.81,R_R
2014-09-13T10:40:57Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:40:57Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:40:58Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:40:58Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:40:59Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:40:59Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:00Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:00Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:01Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:01Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:02Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:02Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:03Z,notMoving,0.38,0.44,-0.81,R_R
2014-09-13T10:41:03Z,notMoving,0.38,0.44,-0.81,R_R
2014-09-13T10:41:04Z,notMoving,0.38,0.44,-0.81,R_R
2014-09-13T10:41:04Z,notMoving,0.38,0.44,-0.81,R_R
2014-09-13T10:41:05Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:05Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:06Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:06Z,notMoving,0.31,0.44,-0.81,R_R
2014-09-13T10:41:07Z,notMoving,0.38,0.5,-0.75,R_R
2014-09-13T10:41:07Z,notMoving,0.38,0.5,-0.75,R_R
2014-09-13T10:41:08Z,notMoving,0.38,0.44,-0.75,R_R
2014-09-13T10:41:08Z,notMoving,0.38,0.44,-0.75,R_R
2014-09-13T10:41:09Z,notMoving,0.38,0.5,-0.75,R_R
2014-09-13T10:42:29Z,SlowMove,0.31,-0.25,-1.31,R_R
2014-09-13T10:42:30Z,SlowMove,0.31,-0.38,-0.75,R_R
2014-09-13T10:42:43Z,RunningMove,0.06,1.5,1.44,R_R
2014-09-13T10:42:44Z,RunningMove,0,1.13,-0.13,R_R
2014-09-13T10:42:44Z,RunningMove,0,1.13,-0.13,R_R
2014-09-13T10:42:45Z,RunningMove,0.19,0.31,-0.94,R_R
2014-09-13T10:42:50Z,SlowMove,0.5,-0.06,-0.81,R_R
2014-09-13T10:42:51Z,SlowMove,0.25,0.13,-1.19,R_R
2014-09-13T10:42:51Z,SlowMove,0.25,0.13,-1.19,R_R
2014-09-13T10:42:52Z,SlowMove,0,-0.13,-1,R_R
2014-09-13T10:42:52Z,SlowMove,0,-0.13,-1,R_R
2014-09-13T10:42:53Z,SlowMove,0.31,0,-0.31,R_R
2014-09-13T10:42:53Z,SlowMove,0.31,0,-0.31,R_R
2014-09-13T10:42:54Z,SlowMove,0.44,-0.25,-0.31,R_R
2014-09-13T10:42:54Z,SlowMove,0.44,-0.25,-0.31,R_R
2014-09-13T10:42:55Z,SlowMove,-0.13,-0.44,-0.19,R_R
2014-09-13T10:42:55Z,SlowMove,-0.13,-0.44,-0.19,R_R
2014-09-13T10:42:56Z,SlowMove,0.63,-0.38,0.25,R_R
2014-09-13T10:42:56Z,SlowMove,0.63,-0.38,0.25,R_R
2014-09-13T10:42:57Z,SlowMove,0.88,-0.31,0,R_R
2014-09-13T10:42:57Z,SlowMove,0.88,-0.31,0,R_R
2014-09-13T10:42:58Z,SlowMove,0.69,0.06,-0.5,R_R
2014-09-13T10:42:58Z,SlowMove,0.69,0.06,-0.5,R_R
2014-09-13T10:42:59Z,SlowMove,0.75,0.31,-0.81,R_R
2014-09-13T10:42:59Z,SlowMove,0.75,0.31,-0.81,R_R
2014-09-13T10:43:00Z,SlowMove,0.75,0.31,-0.69,R_R
2014-09-13T10:43:00Z,SlowMove,0.75,0.31,-0.69,R_R
2014-09-13T10:43:01Z,SlowMove,0.69,0.31,-0.75,R_R
2014-09-13T10:43:01Z,SlowMove,0.69,0.31,-0.75,R_R
2014-09-13T10:43:02Z,SlowMove,0.63,0.31,-0.88,R_R
2014-09-13T10:43:02Z,SlowMove,0.63,0.31,-0.88,R_R
2014-09-13T10:43:03Z,SlowMove,0.69,0.38,-0.88,R_R
2014-09-13T10:43:03Z,SlowMove,0.69,0.38,-0.88,R_R
2014-09-13T10:43:04Z,SlowMove,0.63,0.44,-0.63,R_R
2014-09-13T10:43:04Z,SlowMove,0.63,0.44,-0.63,R_R
2014-09-13T10:43:05Z,SlowMove,0.56,0.31,-0.56,R_R
2014-09-13T10:43:05Z,SlowMove,0.56,0.31,-0.56,R_R
2014-09-13T10:43:06Z,SlowMove,0.13,0.13,-0.94,R_R
2014-09-13T10:44:37Z,Feed,0.69,-0.06,-0.31,R_R
2014-09-13T10:44:38Z,Feed,0.63,-0.31,-0.81,R_R
2014-09-13T10:44:38Z,Feed,0.63,-0.31,-0.81,R_R
2014-09-13T10:44:39Z,Feed,0.56,-0.19,-0.69,R_R
2014-09-13T10:44:39Z,Feed,0.56,-0.19,-0.69,R_R
2014-09-13T10:44:40Z,Feed,0.63,-0.06,-0.94,R_R
2014-09-13T10:44:40Z,Feed,0.63,-0.06,-0.94,R_R
2014-09-13T10:44:41Z,Feed,0.5,-0.25,-0.38,R_R
2014-09-13T10:44:41Z,Feed,0.5,-0.25,-0.38,R_R
2014-09-13T10:44:42Z,Feed,0.56,-0.5,-0.56,R_R
2014-09-13T10:44:42Z,Feed,0.56,-0.5,-0.56,R_R
2014-09-13T10:44:43Z,Feed,0.31,-0.5,-0.75,R_R
2014-09-13T10:44:43Z,Feed,0.31,-0.5,-0.75,R_R
2014-09-13T10:44:44Z,Feed,0.56,-0.31,-0.94,R_R
2014-09-13T10:44:44Z,Feed,0.56,-0.31,-0.94,R_R
2014-09-13T10:44:45Z,Feed,0.38,-0.44,-0.81,R_R
2014-09-13T10:44:45Z,Feed,0.38,-0.44,-0.81,R_R
2014-09-13T10:44:46Z,Feed,0.44,-0.56,-0.75,R_R
2014-09-13T10:44:46Z,Feed,0.44,-0.56,-0.75,R_R
2014-09-13T10:44:47Z,Feed,0.38,-0.5,-0.69,R_R
2014-09-13T10:44:47Z,Feed,0.38,-0.5,-0.69,R_R
2014-09-13T10:44:48Z,Feed,0.56,0,-1.19,R_R
2014-09-13T10:44:48Z,Feed,0.56,0,-1.19,R_R
2014-09-13T10:44:49Z,Feed,0.56,-0.25,-0.69,R_R
2014-09-13T10:44:49Z,Feed,0.56,-0.25,-0.69,R_R
2014-09-13T10:44:50Z,Feed,0.5,-0.31,-0.81,R_R
2014-09-13T10:44:50Z,Feed,0.5,-0.31,-0.81,R_R
2014-09-13T10:44:51Z,Feed,0.56,-0.13,-1.06,R_R
2014-09-13T10:44:51Z,Feed,0.56,-0.13,-1.06,R_R
2014-09-13T10:44:52Z,Feed,0.5,-0.25,-0.56,R_R
2014-09-13T10:44:52Z,Feed,0.5,-0.25,-0.56,R_R
2014-09-13T10:44:53Z,Feed,0.19,-0.69,-0.75,R_R
2014-09-13T10:44:53Z,Feed,0.19,-0.69,-0.75,R_R
2014-09-13T10:44:54Z,Feed,0.25,-0.56,-0.5,R_R
2014-09-13T10:44:54Z,Feed,0.25,-0.56,-0.5,R_R
2014-09-13T10:44:55Z,Feed,0.38,-0.38,-0.75,R_R
2014-09-13T10:44:55Z,Feed,0.38,-0.38,-0.75,R_R
2014-09-13T10:44:56Z,Feed,0.38,-0.94,-0.69,R_R
2014-09-13T10:44:56Z,Feed,0.38,-0.94,-0.69,R_R
2014-09-13T10:44:57Z,Feed,0.44,-0.81,-0.81,R_R
2014-09-13T10:44:57Z,Feed,0.44,-0.81,-0.81,R_R
2014-09-13T10:44:58Z,Feed,0.38,-0.69,-0.63,R_R
2014-09-13T10:44:58Z,Feed,0.38,-0.69,-0.63,R_R
2014-09-13T10:44:59Z,Feed,0.19,-0.44,-0.56,R_R
2014-09-13T10:44:59Z,Feed,0.19,-0.44,-0.56,R_R
2014-09-13T10:45:00Z,Feed,0.31,-0.5,-0.19,R_R
2014-09-13T10:45:00Z,Feed,0.31,-0.5,-0.19,R_R
2014-09-13T10:45:01Z,Feed,0.44,-0.38,-0.94,R_R
2014-09-13T10:45:01Z,Feed,0.44,-0.38,-0.94,R_R
2014-09-13T10:45:02Z,Feed,0.5,-0.44,-0.69,R_R
2014-09-13T10:45:02Z,Feed,0.5,-0.44,-0.69,R_R
2014-09-13T10:45:03Z,Feed,0.38,-0.63,-0.81,R_R
2014-09-13T10:45:03Z,Feed,0.38,-0.63,-0.81,R_R
2014-09-13T10:45:04Z,Feed,0.31,-0.56,-1.06,R_R
2014-09-13T10:45:04Z,Feed,0.31,-0.56,-1.06,R_R
2014-09-13T10:45:05Z,Feed,0.44,-0.56,-0.63,R_R
2014-09-13T10:45:05Z,Feed,0.44,-0.56,-0.63,R_R
2014-09-13T10:45:06Z,Feed,0.5,-0.69,-0.69,R_R
2014-09-13T10:45:06Z,Feed,0.5,-0.69,-0.69,R_R
2014-09-13T10:45:07Z,Feed,0.44,-0.56,-0.88,R_R
2014-09-13T10:45:07Z,Feed,0.44,-0.56,-0.88,R_R
2014-09-13T10:45:08Z,Feed,0.44,-0.56,-0.75,R_R
2014-09-13T10:45:08Z,Feed,0.44,-0.56,-0.75,R_R
2014-09-13T10:45:09Z,Feed,0.56,-0.19,-1,R_R
2014-09-13T10:45:09Z,Feed,0.56,-0.19,-1,R_R
2014-09-13T10:45:10Z,Feed,0.44,-0.56,-0.75,R_R
2014-09-13T10:45:10Z,Feed,0.44,-0.56,-0.75,R_R
2014-09-13T10:45:11Z,Feed,0.5,-0.44,-0.81,R_R
2014-09-13T10:45:11Z,Feed,0.5,-0.44,-0.81,R_R
2014-09-13T10:45:12Z,Feed,0.25,-0.56,-0.88,R_R
2014-09-13T10:45:12Z,Feed,0.25,-0.56,-0.88,R_R
2014-09-13T10:45:13Z,Feed,0.38,-0.5,-0.81,R_R
2014-09-13T10:45:13Z,Feed,0.38,-0.5,-0.81,R_R
2014-09-13T10:45:14Z,Feed,0.38,-0.44,-0.69,R_R
2014-09-13T10:45:14Z,Feed,0.38,-0.44,-0.69,R_R
2014-09-13T10:45:15Z,Feed,0.44,-0.25,-0.81,R_R
2014-09-13T10:45:15Z,Feed,0.44,-0.25,-0.81,R_R
2014-09-13T10:45:16Z,Feed,0.56,-0.44,-0.69,R_R
2014-09-13T10:50:08Z,RunningMove,0.31,0.75,-0.25,R_R
2014-09-13T10:50:09Z,RunningMove,0.19,-0.44,-0.25,R_R
2014-09-13T10:50:09Z,RunningMove,0.19,-0.44,-0.25,R_R
2014-09-13T10:50:10Z,RunningMove,0.31,-0.44,-1.75,R_R
2014-09-13T10:50:10Z,RunningMove,0.31,-0.44,-1.75,R_R
2014-09-13T10:50:11Z,RunningMove,0.69,1,-1.75,R_R
2014-09-13T10:50:12Z,CCONE,0.44,0.25,-0.88,R_R
2014-09-13T10:50:13Z,CCONE,0.81,-0.75,0.5,R_R
2014-09-13T10:50:13Z,CCONE,0.81,-0.75,0.5,R_R
2014-09-13T10:50:14Z,CCONE,0.38,-0.88,-1,R_R
2014-09-13T10:50:14Z,CCONE,0.38,-0.88,-1,R_R
2014-09-13T10:50:15Z,CCONE,-0.25,-0.5,-1.06,R_R
2014-09-13T10:50:15Z,CCONE,-0.25,-0.5,-1.06,R_R
2014-09-13T10:50:16Z,CCONE,0.19,-0.5,-0.63,R_R
2014-09-13T10:50:16Z,CCONE,0.19,-0.5,-0.63,R_R
2014-09-13T10:50:17Z,CCONE,-0.19,-0.25,-0.69,R_R
2014-09-13T10:50:17Z,CCONE,-0.19,-0.25,-0.69,R_R
2014-09-13T10:50:18Z,CCONE,0.19,-0.38,-0.44,R_R
2014-09-13T10:50:18Z,CCONE,0.19,-0.38,-0.44,R_R
2014-09-13T10:50:19Z,CCONE,0.06,-0.69,-0.56,R_R
2014-09-13T10:50:19Z,CCONE,0.06,-0.69,-0.56,R_R
2014-09-13T10:50:20Z,CCONE,-0.19,-0.81,-0.88,R_R
2014-09-13T10:50:20Z,CCONE,-0.19,-0.81,-0.88,R_R
2014-09-13T10:50:21Z,CCONE,-0.13,-0.31,-1.19,R_R
